genes,mod_types,rmgm_id,reference_pubmed1
PBANKA_1451900,disrupted,1,28708996
PBANKA_1452800,disrupted,1,28708996
PBANKA_1453300,disrupted,1,28708996
PBANKA_1454000,disrupted,1,28708996
PBANKA_1454200,disrupted,1,28708996
PBANKA_1454300,disrupted,1,28708996
PBANKA_1454400,disrupted,1,28708996
PBANKA_1455000,disrupted,1,28708996
PBANKA_1455100,disrupted,1,28708996
PBANKA_1455200,disrupted,1,28708996
PBANKA_1455400,disrupted,1,28708996
PBANKA_1456000,disrupted,1,28708996
PBANKA_1456400,disrupted,1,28708996
PBANKA_1456900,disrupted,1,28708996
PBANKA_1457000,disrupted,1,28708996
PBANKA_1457300,disrupted,1,28708996
PBANKA_1457500,disrupted,1,28708996
PBANKA_1457700,disrupted,1,28708996
PBANKA_1458000,disrupted,1,28708996
PBANKA_1458300,disrupted,1,28708996
PBANKA_1458600,disrupted,1,28708996
PBANKA_1458700,disrupted,1,28708996
PBANKA_1459100,disrupted,1,28708996
PBANKA_1459200,disrupted,1,28708996
PBANKA_1459300,disrupted,1,28708996
PBANKA_1459500,disrupted,1,28708996
PBANKA_1459600,disrupted,1,28708996
PBANKA_1459700,disrupted,1,28708996
PBANKA_1459800,disrupted,1,28708996
PBANKA_1459900,disrupted,1,28708996
PBANKA_1460300,disrupted,1,28708996
PBANKA_1460500,disrupted,1,28708996
PBANKA_1460600,disrupted,1,28708996
PBANKA_1460700,disrupted,1,28708996
PBANKA_1461000,disrupted,1,28708996
PBANKA_1461100,disrupted,1,28708996
PBANKA_1461300,disrupted,1,28708996
PBANKA_1461600,disrupted,1,28708996
PBANKA_1462200,disrupted,1,28708996
PBANKA_1462800,disrupted,1,28708996
PBANKA_1463000,disrupted,1,28708996
PBANKA_1463200,disrupted,1,28708996
PBANKA_1463400,disrupted,1,28708996
PBANKA_1463500,disrupted,1,28708996
PBANKA_1463600,disrupted,1,28708996
PBANKA_1463700,disrupted,1,28708996
PBANKA_1464600,disrupted,1,28708996
PBANKA_1465500,disrupted,1,28708996
PBANKA_1466100,disrupted,1,28708996
PBANKA_0512800,disrupted,1,27832590
PY17X_1030600,disrupted,1,Not published (yet)
PBANKA_0902500,disrupted,1,27982038
PBANKA_1303400,disrupted,1,27982038
PBANKA_0902500,mutated,1,27982038
PBANKA_1009500,disrupted,1,28027318
PBANKA_1119200,disrupted,1,28057055
PBANKA_1432300,mutated,1,27895131
PY17X_0903500,disrupted,1,28053159
PY17X_1003600,disrupted,1,28053159
PY17X_1003500,disrupted,1,28053159
PY17X_0415800,disrupted,1,28034675
PY17X_0410700,disrupted,1,28034675
PBANKA_0910900,disrupted,1,28067322
PBANKA_1026200,disrupted,1,28027318
PBANKA_1228200,disrupted,1,28027318
PBANKA_1014000,disrupted,1,28027318
PBANKA_1228200,disrupted,1,28027318
PBANKA_1026200,disrupted,1,28027318
PBANKA_1003400,disrupted,1,28027318
PBANKA_0107400,disrupted,1,28027318
PBANKA_0306700,disrupted,1,28027318
PBANKA_1355200,disrupted,1,28027318
PBANKA_1355900,disrupted,1,28027318
PBANKA_1022600,disrupted,1,28027318
PBANKA_0611400,disrupted,1,28027318
PBANKA_1022600,disrupted,1,28027318
PBANKA_0611400,disrupted,1,28027318
PBANKA_1319700,disrupted,1,28081440
PBANKA_0521700,disrupted,1,28081440
PBANKA_0909600,disrupted,1,28081440
PBANKA_0939100,disrupted,1,28081440
PBANKA_1356000,disrupted,1,28081440
PBANKA_0109500,disrupted,1,28081440
PBANKA_0835200,disrupted,1,28081440
PBANKA_1415700,disrupted,1,28081440
PBANKA_0112100,disrupted,1,28081440
PBANKA_1205900,disrupted,1,28081440
PBANKA_1228100,disrupted,1,28081440
PBANKA_1453700,disrupted,1,28081440
PBANKA_1313200,disrupted,1,28081440
PBANKA_1403700,disrupted,1,28081440
PBANKA_0932300,disrupted,1,28081440
PBANKA_1437500,disrupted,1,28081440
PBANKA_1034300,disrupted,1,28081440
PBANKA_1015500,disrupted,1,28081440
PBANKA_0905900,disrupted,1,28081440
PBANKA_1231600,disrupted,1,28081440
PBANKA_1363700,disrupted,1,28081440
PBANKA_1437500,disrupted,1,28081440
PBANKA_1034300,disrupted,1,28081440
PBANKA_1329800,disrupted,1,28081440
PY17X_1126500,disrupted,1,22216235
PBANKA_0403200,mutated,1,29195810
PBANKA_1432300,mutated,1,28179403
PBANKA_1349800,mutated,1,30469323
PBANKA_1001800,disrupted,1,28081440
PBANKA_1121800,disrupted,1,28081440
PBANKA_0214400,disrupted,1,28081440
PBANKA_0707900,disrupted,1,28115054
PBANKA_0707900,disrupted,1,28115054
PBANKA_0707900,mutated,1,28115054
PBANKA_0707900,mutated,1,28115054
PBANKA_0926700,disrupted,1,28115054
PBANKA_0926700,mutated,1,28115054
PBANKA_0926700,mutated,1,28115054
PBANKA_1329100,disrupted,1,28192122
PBANKA_1202000,mutated,1,28223095
PBANKA_0208300,disrupted,1,21752110
PBANKA_1032100,mutated,1,28205319
PBANKA_1101400,mutated,1,28205319
PbANKA_0830200,mutated,1,28252383
PBANKA_0403200,mutated,1,28298290
PBANKA_0403200,mutated,1,28417968
PBANKA_0403200,mutated,1,28417968
PBANKA_1035200,mutated,1,28414172
PCHAS_0101300,disrupted,1,28468674
PCHAS_0101300,disrupted,1,28468674
PBANKA_0720200,disrupted,1,28481199
PBANKA_1115300,disrupted,1,28481199
PBANKA_1442200,disrupted,1,28481199
PBANKA_1304500,disrupted,1,28481199
PBANKA_0706400,disrupted,1,28481199
PBANKA_0704700,disrupted,1,28481199
PBANKA_0707700,disrupted,1,28481199
PBANKA_0615200,disrupted,1,28481199
PBANKA_0615200,mutated,1,28481199
PBANKA_0615200,mutated,1,28481199
PBANKA_1002100,disrupted,1,28506360
PBANKA_1002200,disrupted,1,28506360
PBANKA_1002100,disrupted,1,28506360
PY17X_1003500,disrupted,1,28506360
PY17X_1003600,disrupted,1,28506360
PBANKA_1002100,disrupted,1,28506360
PBANKA_1002200,disrupted,1,28506360
PBANKA_1002200,disrupted,1,28506360
PBANKA_1002100,disrupted,1,28506360
PBANKA_1002200,disrupted,1,28506360
PBANKA_1002100,disrupted,1,28506360
PBANKA_0605800,disrupted,1,28525314
PBANKA_0833000,mutated,1,28552953
PBANKA_0833000,mutated,1,28552953
PBANKA_0833000,mutated,1,28552953
PBANKA_1106900,disrupted,1,28559405
PBANKA_1106900,mutated,1,28559405
PBANKA_1140700,disrupted,1,28617870
PBANKA_0414800,disrupted,1,28642498
PY17X_0616300,disrupted,1,28676844
PY17X_0714900,disrupted,1,28676844
PY17X_0805100,disrupted,1,28676844
PY17X_1311400,disrupted,1,28676844
PBANKA_0614300,mutated,1,28695709
PBANKA_0919100,disrupted,1,28691708
PBANKA_1441700,disrupted,1,28691708
PBANKA_0509000,disrupted,1,28691708
PBANKA_1318000,mutated,1,28678779
PY17X_1337400,mutated,1,28704525
PY17X_1337400,mutated,1,28704525
PBANKA_0101100,disrupted,1,28708996
PBANKA_0104500,disrupted,1,28708996
PBANKA_0105700,disrupted,1,28708996
PBANKA_0112641,disrupted,1,28708996
PBANKA_0206900,disrupted,1,28708996
PBANKA_0210300,disrupted,1,28708996
PBANKA_0211000,disrupted,1,28708996
PBANKA_0213000,disrupted,1,28708996
PBANKA_0303400,disrupted,1,28708996
PBANKA_0306300,disrupted,1,28708996
PBANKA_0309200,disrupted,1,28708996
PBANKA_0311000,disrupted,1,28708996
PBANKA_0313600,disrupted,1,28708996
PBANKA_0403500,disrupted,1,28708996
PBANKA_0406200,disrupted,1,28708996
PBANKA_0409100,disrupted,1,28708996
PBANKA_0501300,disrupted,1,28708996
PBANKA_0503000,disrupted,1,28708996
PBANKA_0505100,disrupted,1,28708996
PBANKA_0519300,disrupted,1,28708996
PBANKA_0519500,disrupted,1,28708996
PBANKA_0522400,disrupted,1,28708996
PBANKA_0522700,disrupted,1,28708996
PBANKA_0617200,disrupted,1,28708996
PBANKA_0618000,disrupted,1,28708996
PBANKA_0619100,disrupted,1,28708996
PBANKA_0620700,disrupted,1,28708996
PBANKA_0707600,disrupted,1,28708996
PBANKA_0717200,disrupted,1,28708996
PBANKA_0803300,disrupted,1,28708996
PBANKA_0805800,disrupted,1,28708996
PBANKA_0813000,disrupted,1,28708996
PBANKA_0813900,disrupted,1,28708996
PBANKA_0816400,disrupted,1,28708996
PBANKA_0823300,disrupted,1,28708996
PBANKA_0827900,disrupted,1,28708996
PBANKA_0915500,disrupted,1,28708996
PBANKA_0917500,disrupted,1,28708996
PBANKA_0919000,disrupted,1,28708996
PBANKA_0919300,disrupted,1,28708996
PBANKA_0923800,disrupted,1,28708996
PBANKA_0926900,disrupted,1,28708996
PBANKA_0927200,disrupted,1,28708996
PBANKA_0928500,disrupted,1,28708996
PBANKA_0933100,disrupted,1,28708996
PBANKA_0934100,disrupted,1,28708996
PBANKA_0937700,disrupted,1,28708996
PBANKA_1000300,disrupted,1,28708996
PBANKA_1001300,disrupted,1,28708996
PBANKA_1002100,disrupted,1,28708996
PBANKA_1002900,disrupted,1,28708996
PBANKA_1003800,disrupted,1,28708996
PBANKA_1008400,disrupted,1,28708996
PBANKA_1011100,disrupted,1,28708996
PBANKA_1024600,disrupted,1,28708996
PBANKA_1030200,disrupted,1,28708996
PBANKA_1032200,disrupted,1,28708996
PBANKA_1037700,disrupted,1,28708996
PBANKA_1100700,disrupted,1,28708996
PBANKA_1114200,disrupted,1,28708996
PBANKA_1123100,disrupted,1,28708996
PBANKA_1127500,disrupted,1,28708996
PBANKA_1130900,disrupted,1,28708996
PBANKA_1134900,disrupted,1,28708996
PBANKA_1135400,disrupted,1,28708996
PBANKA_1203700,disrupted,1,28708996
PBANKA_1206600,disrupted,1,28708996
PBANKA_1209300,disrupted,1,28708996
PBANKA_1213100,disrupted,1,28708996
PBANKA_1215400,disrupted,1,28708996
PBANKA_1221800,disrupted,1,28708996
PBANKA_1223200,disrupted,1,28708996
PBANKA_1223600,disrupted,1,28708996
PBANKA_1223700,disrupted,1,28708996
PBANKA_1223900,disrupted,1,28708996
PBANKA_1224800,disrupted,1,28708996
PBANKA_1228200,disrupted,1,28708996
PBANKA_1230600,disrupted,1,28708996
PBANKA_1300700,disrupted,1,28708996
PBANKA_1302200,disrupted,1,28708996
PBANKA_1307900,disrupted,1,28708996
PBANKA_1309600,disrupted,1,28708996
PBANKA_1313500,disrupted,1,28708996
PBANKA_1319500,disrupted,1,28708996
PBANKA_1322100,disrupted,1,28708996
PBANKA_1322300,disrupted,1,28708996
PBANKA_1326900,disrupted,1,28708996
PBANKA_1329600,disrupted,1,28708996
PBANKA_1333900,disrupted,1,28708996
PBANKA_1334700,disrupted,1,28708996
PBANKA_1345300,disrupted,1,28708996
PBANKA_1346100,disrupted,1,28708996
PBANKA_1351600,disrupted,1,28708996
PBANKA_1353800,disrupted,1,28708996
PBANKA_1364200,disrupted,1,28708996
PBANKA_1400081,disrupted,1,28708996
PBANKA_1403000,disrupted,1,28708996
PBANKA_1415800,disrupted,1,28708996
PBANKA_1416100,disrupted,1,28708996
PBANKA_1416200,disrupted,1,28708996
PBANKA_1417700,disrupted,1,28708996
PBANKA_1422500,disrupted,1,28708996
PBANKA_1422800,disrupted,1,28708996
PBANKA_1426800,disrupted,1,28708996
PBANKA_1428500,disrupted,1,28708996
PBANKA_1431900,disrupted,1,28708996
PBANKA_1432800,disrupted,1,28708996
PBANKA_1436700,disrupted,1,28708996
PBANKA_1439900,disrupted,1,28708996
PBANKA_1443400,disrupted,1,28708996
PBANKA_1444700,disrupted,1,28708996
PBANKA_1446500,disrupted,1,28708996
PBANKA_1448300,disrupted,1,28708996
PBANKA_1449600,disrupted,1,28708996
PBANKA_1450800,disrupted,1,28708996
PBANKA_1451600,disrupted,1,28708996
PBANKA_1458800,disrupted,1,28708996
PBANKA_0905200,disrupted,1,28841886
PY17X_1366000,disrupted,1,28787542
PBANKA_1328900,disrupted,1,28864420
PBANKA_0607700,disrupted,1,28851851
PBANKA_0607700,mutated,1,28851851
PY17X_0704800,disrupted,1,28790316
PBANKA_0809400,disrupted,1,28851956
PBANKA_0809500,disrupted,1,28902970
PbANKA_1103600,disrupted,1,28902970
PbANKA_1008700,disrupted,1,28902970
PbANKA_0417100,disrupted,1,28902970
PbANKA_1364800,disrupted,1,28902970
PbANKA_0208300,disrupted,1,28902970
PbANKA_1446100,disrupted,1,28902970
PbANKA_0602400,disrupted,1,28902970
PbANKA_0817000,disrupted,1,28902970
PbANKA_0410500,disrupted,1,28902970
PbANKA_1231300,disrupted,1,28902970
PbANKA_1115100,disrupted,1,28902970
PbANKA_1016400,disrupted,1,28902970
PbANKA_1422100,disrupted,1,28902970
PbANKA_0606900,disrupted,1,28902970
PbANKA_1304700,disrupted,1,28902970
PbANKA_0112500,disrupted,1,28902970
PbANKA_1429300,disrupted,1,28902970
PbANKA_0107700,disrupted,1,28902970
PbANKA_0505500,disrupted,1,28902970
PbANKA_0401200,disrupted,1,28902970
PbANKA_0942100,disrupted,1,28902970
PbANKA_0614600,disrupted,1,28902970
PbANKA_0211900,disrupted,1,28902970
PbANKA_0311600,disrupted,1,28902970
PbANKA_0916000,disrupted,1,28902970
PbANKA_0903500,disrupted,1,28902970
PBANKA_1321700,disrupted,1,28922424
PBANKA_0204600,disrupted,1,29138437
PBANKA_0204600,mutated,1,29138437
PY17X_1440000,disrupted,1,29233900
PY17X_0113700,disrupted,1,29233900
PY17X_0838600,disrupted,1,29233900
PY17X_0934300,disrupted,1,29233900
PY17X_1405400,disrupted,1,29233900
PY17X_1231600,disrupted,1,29233900
PY17X_1209100,disrupted,1,29233900
PY17X_0941600,disrupted,1,29233900
PY17X_0911000,disrupted,1,29233900
PY17X_1361700,disrupted,1,29233900
PY17X_1456200,disrupted,1,29233900
PY17X_0111100,disrupted,1,29233900
PY17X_0104500,disrupted,1,29233900
PY17X_1334500,disrupted,1,29233900
PY17X_0215800,disrupted,1,29233900
PY17X_1036700,disrupted,1,29233900
PY17X_1417400,disrupted,1,29233900
PY17X_1317000,disrupted,1,29233900
PY17X_1017000,disrupted,1,29233900
PY17X_0907300,disrupted,1,29233900
PY17X_1235000,disrupted,1,29233900
PY17X_1369400,disrupted,1,29233900
PY17X_0523100,disrupted,1,29233900
PY17X_1323500,disrupted,1,29233900
PF3D7_0404100,disrupted,1,29233900
PY17X_1123200,disrupted,1,29233900
PBANKA_0403200,mutated,1,Not published (yet)
PBANKA_1349800,mutated,1,Not published (yet)
PbANKA_1308400,disrupted,1,29241041
PY17X_1434600,disrupted,1,29253313
PY17X_1007700,disrupted,1,29253313
PY17X_1434600,mutated,1,29253313
PBANKA_1432300,mutated,1,29253313
PY17X_1451500,disrupted,1,29316140
PBANKA_1032100,disrupted,1,29307564
PBANKA_1121900,disrupted,1,29338985
PBANKA_0511000,disrupted,1,29483266
PBANKA_1323600,disrupted,1,29483266
PY17X_1121600,disrupted,1,29487181
PBANKA_0828100,disrupted,1,29449371
PBANKA_1101400,disrupted,1,29307564
PBANKA_1101500,mutated,1,29618731
PBANKA_1101500,disrupted,1,29618731
PBANKA_1433200,disrupted,1,29618731
PBANKA_1123400,disrupted,1,29618731
PBANKA_1206800,disrupted,1,Not published (yet)
PBANKA_1343800,disrupted,1,Not published (yet)
PBANKA_1315100,disrupted,1,Not published (yet)
PBANKA_1315100,disrupted,1,Not published (yet)
PBANKA_1343800,disrupted,1,Not published (yet)
PBANKA_0924800,disrupted,1,29579782
PBANKA_1213100,disrupted,1,29669282
PBANKA_0807100,disrupted,1,29669282
PBANKA_0701500,disrupted,1,29669282
PBANKA_0718600,disrupted,1,29669282
PY17X_1004400,disrupted,1,29440367
PY17X_1123700,disrupted,1,29440367
PY17X_1004400,disrupted,1,29440367
PY17X_0410700,disrupted,1,29684399
PY17X_0415800,disrupted,1,29684399
PBANKA_0603300,disrupted,1,29866905
PBANKA_1349800,mutated,1,29632205
PBANKA_1106900,disrupted,1,29873127
PBANKA_0926200,disrupted,1,29784863
PBANKA_0711400,disrupted,1,30102727
PBANKA_144540,mutated,1,30050042
PBANKA_1459300,mutated,1,30011270
PBANKA_1401000,disrupted,1,30154793
PY17X_1138200,disrupted,1,30146157
PY17X_0619700,disrupted,1,30146157
PY17X_0619700,disrupted,1,30146157
PY17X_1138200,disrupted,1,30146157
PY17X_1338400,disrupted,1,30146157
PY17X_1212600,disrupted,1,30146157
PY17X_1138200,disrupted,1,30146157
PY17X_1338400,disrupted,1,30146157
PY17X_0619700,disrupted,1,30146157
PY17X_1338400,disrupted,1,30146157
PY17X_0410700,disrupted,1,30146157
PY17X_0619700,disrupted,1,30146157
PY17X_1138200,disrupted,1,30146157
PY17X_0410700,disrupted,1,30146157
PBANKA_0512800,disrupted,1,30181368
PBANKA_1359600,disrupted,1,30181253
PBANKA_1359600,mutated,1,30181253
PBANKA_1359600,mutated,1,30181253
PBANKA_0312700,disrupted,1,30177743
PBANKA_0919100,disrupted,1,30232409
PBANKA_1441700,disrupted,1,30232409
PBANKA_1350500,disrupted,1,30232409
PBANKA_1349200,disrupted,1,30232409
PBANKA_0826700,disrupted,1,30232409
PBANKA_1315700,mutated,1,30307699
PBANKA_0501400,disrupted,1,30290224
PBANKA_0209100,disrupted,1,30305687
PBANKA_0615200,disrupted,1,30315162
PBANKA_0408200,disrupted,1,30315162
PBANKA_0925500,disrupted,1,30315162
PBANKA_1013300,disrupted,1,30315162
PBANKA_0933700,disrupted,1,30315162
PBANKA_1013300,disrupted,1,30315162
PBANKA_0933700,disrupted,1,30315162
PBANKA_1008200,mutated,1,30315162
PBANKA_0615200,disrupted,1,30315162
PBANKA_0306000,disrupted,1,30297725
PBANKA_0306100,disrupted,1,30297725
PBANKA_1303400,mutated,1,30391497
PBANKA_0403200,mutated,1,26271010
PBANKA_0403200,mutated,1,28936360
PBANKA_0926700,mutated,1,28137845
PY17X_1003500,disrupted,1,30547015
PY17X_1003600,disrupted,1,30547015
PY17X_1003500,disrupted,1,30547015
PY17X_1003600,disrupted,1,30547015
PBANKA_1206800,disrupted,1,Not published (yet)
PBANKA_1206800,disrupted,1,Not published (yet)
PBANKA_1204800,disrupted,1,30596727
PBANKA_1224400,disrupted,1,30597708
PBANKA_1224400,mutated,1,30597708
PBANKA_0618300,disrupted,1,30700216
PBANKA_1361900,disrupted,1,30700216
PBANKA_1361900,disrupted,1,30700216
PBANKA_0618300,disrupted,1,30700216
PBANKA_0921300,disrupted,1,30700216
PBANKA_1235300,disrupted,1,30700216
PY17X_1140900,disrupted,1,30703164
PY17X_0207500,disrupted,1,30703164
PY17X_0809300,disrupted,1,30703164
PY17X_1237700,disrupted,1,30703164
PY17X_1237700,mutated,1,30703164
PY17X_1428300,mutated,1,30703164
PY17X_1428300,disrupted,1,30703164
PBANKA_0823300,disrupted,1,30625318
PBANKA_1322100,disrupted,1,30625318
PBANKA_1441400,disrupted,1,30865364
PBANKA_1107100,mutated,1,30941868
PBANKA_0511000,disrupted,1,31730853
PBANKA_1410500,disrupted,1,31730853
PBANKA_0820900,disrupted,1,31730853
PBANKA_0308200,disrupted,1,31730853
PBANKA_1357500,disrupted,1,31730853
PBANKA_0823800,disrupted,1,31730853
PBANKA_0918200,disrupted,1,31730853
PBANKA_0509300,disrupted,1,31730853
PBANKA_1438900,disrupted,1,31730853
PBANKA_1232300,disrupted,1,31730853
PBANKA_0522400,disrupted,1,31730853
PBANKA_0501700,disrupted,1,31730853
PBANKA_1356600,disrupted,1,31730853
PBANKA_0505000,disrupted,1,31730853
PBANKA_1143400,disrupted,1,31730853
PBANKA_1312600,disrupted,1,31730853
PBANKA_1121900,disrupted,1,Not published (yet)
PBANKA_0909800,disrupted,1,Not published (yet)
PBANKA_1121200,disrupted,1,Not published (yet)
PBANKA_1311500,disrupted,1,31730853
PBANKA_1436200,disrupted,1,Not published (yet)
PY17X_1366000,disrupted,1,31043479
PBANKA_0835600,mutated,1,31142638
PBANKA_0417700,disrupted,1,31126959
PBANKA_0417700,disrupted,1,31126959
PBANKA_1131900,disrupted,1,31202684
PY17X_0405400,mutated,1,31202685
PBANKA_1327100,mutated,1,31247198
PBANKA_1002500,disrupted,1,31251952
PBANKA_1425200,disrupted,1,31251952
PBANKA_1415700,disrupted,1,31231888
PBANKA_0515400,disrupted,1,31348803
PBANKA_0926700,mutated,1,31364224
PBANKA_0926700,mutated,1,31364224
PBANKA_0921600,disrupted,1,31370870
PBANKA_1103300,disrupted,1,31283102
PBANKA_1444500,disrupted,1,31283102
PBANKA_0112200,disrupted,1,31283102
PBANKA_1344100,disrupted,1,31283102
PBANKA_0908500,disrupted,1,31283102
PBANKA_0202700,disrupted,1,31409625
PBANKA_1436600,mutated,1,31428588
PBANKA_1436600,mutated,1,31428588
PBANKA_0311400,disrupted,1,31444161
PBANKA_0810400,disrupted,1,31334132
PBANKA_1400800,disrupted,1,31516749
PBANKA_1349800,disrupted,1,30469323
PBANKA_0403200,disrupted,1,Not published (yet)
PBANKA_0202700,disrupted,1,31634979
PBANKA_0805900,disrupted,1,31600347
PBANKA_0931000,disrupted,1,31616399
PBANKA_0407300,disrupted,1,31553751
PBANKA_0309500,mutated,1,31755154
PBANKA_0309500,disrupted,1,31755154
PY17X_1337400,mutated,1,31911494
PY17X_1337400,mutated,1,31911494
PBANKA_1205000,disrupted,1,31958569
PY17X_1220300,disrupted,1,31953169
PBANKA_0820300,disrupted,1,31797966
PBANKA_0403200,mutated,1,31849326
PBANKA_1317200,disrupted,1,31951090
PBANKA_1317200,mutated,1,31951090
PBANKA_1317200,mutated,1,31951090
PBANKA_1454900,disrupted,1,Not published (yet)
PBANKA_1454900,mutated,1,Not published (yet)
PBANKA_0413800,disrupted,1,Not published (yet)
PBANKA_0413800,mutated,1,Not published (yet)
PBANKA_1400800,disrupted,1,Not published (yet)
PBANKA_1400800,mutated,1,Not published (yet)
PBANKA_0410900,mutated,1,Not published (yet)
PBANKA_0410900,disrupted,1,Not published (yet)
PBANKA_1031000,disrupted,1,Not published (yet)
PBANKA_1031000,mutated,1,Not published (yet)
PBANKA_0605900,disrupted,1,Not published (yet)
PBANKA_0605900,mutated,1,Not published (yet)
PBANKA_1002100,disrupted,1,Not published (yet)
PBANKA_1002100,mutated,1,Not published (yet)
PBANKA_0831000,mutated,1,32153555
PBANKA_0833000,mutated,1,32034083
PBANKA_1416900,disrupted,1,32049018
PBANKA_1108700,disrupted,1,32049018
PBANKA_1416900,mutated,1,32049018
PBANKA_1108700,mutated,1,32049018
PY17X_1243400,disrupted,1,32273496
PY17X_1431500,disrupted,1,32273496
PY17X_0918700,disrupted,1,32273496
PY17X_1433900,disrupted,1,32273496
PY17X_0524600,disrupted,1,32273496
PY17X_0605800,disrupted,1,32273496
PY17X_0617400,disrupted,1,32273496
PY17X_1128600,disrupted,1,32273496
PY17X_1313900,disrupted,1,32273496
PY17X_0702400,disrupted,1,32273496
PY17X_0933500,disrupted,1,32273496
PY17X_0309400,disrupted,1,32273496
PY17X_0936300,disrupted,1,32273496
PY17X_1436400,disrupted,1,32273496
PY17X_0823700,disrupted,1,32273496
PY17X_0820300,disrupted,1,32273496
PY17X_0917400,disrupted,1,32273496
PY17X_0609400,disrupted,1,32273496
PY17X_1446300,disrupted,1,32273496
PY17X_1315500,disrupted,1,32273496
PY17X_0904900,disrupted,1,32273496
PY17X_0403400,disrupted,1,32273496
PY17X_1358700,disrupted,1,32273496
PY17X_0610800,disrupted,1,32273496
PY17X_0928600,disrupted,1,32273496
PY17X_1019600,disrupted,1,32273496
PY17X_1031600,disrupted,1,32273496
PY17X_0929900,disrupted,1,32273496
PY17X_1018500,disrupted,1,32273496
PY17X_0703300,disrupted,1,32273496
PY17X_1240600,disrupted,1,32273496
PY17X_1441100,disrupted,1,32273496
PY17X_1367300,disrupted,1,32273496
PY17X_1424200,disrupted,1,32273496
PY17X_1105200,disrupted,1,32273496
PY17X_1315200,disrupted,1,32273496
PY17X_1339400,disrupted,1,32273496
PY17X_1342800,disrupted,1,32273496
PY17X_1366100,disrupted,1,32273496
PY17X_1463300,disrupted,1,32273496
PY17X_1138200,disrupted,1,32273496
PY17X_0619700,disrupted,1,32273496
PY17X_0916600,disrupted,1,32273496
PY17X_0809500,disrupted,1,32273496
PY17X_1421700,disrupted,1,32273496
PY17X_0914700,disrupted,1,32273496
PY17X_0307300,disrupted,1,32273496
PY17X_1448600,disrupted,1,32273496
PY17X_1241000,disrupted,1,32273496
PY17X_1370600,disrupted,1,32273496
PY17X_1145400,disrupted,1,32273496
PY17X_1425800,disrupted,1,32273496
PY17X_1222000,disrupted,1,32273496
PY17X_0407300,disrupted,1,32273496
PY17X_0109300,disrupted,1,32273496
PY17X_0911700,disrupted,1,32273496
PY17X_1437200,disrupted,1,32273496
PY17X_1440800,disrupted,1,32273496
PY17X_1116300,disrupted,1,32273496
PBANKA_1115100,disrupted,1,32273496
PBANKA_0933700,disrupted,1,32273496
PY17X_0935700,disrupted,1,32273496
PY17X_0619400,disrupted,1,32273496
PY17X_0617900,disrupted,1,32273496
PBANKA_0112100,mutated,1,32076635
PBANKA_1119200,disrupted,1,32165544
PBANKA_1119200,disrupted,1,32165544
PBANKA_1119200,mutated,1,32165544
PBANKA_0208800,mutated,1,32340987
PBANKA_0208800,mutated,1,32340987
PBANKA_1115200,disrupted,1,32352241
PBANKA_0712900,disrupted,1,32379764
PBANKA_0414500,disrupted,1,32432369
PBANKA_0608000,disrupted,1,33014890
PBANKA_1018100,disrupted,1,32445722
PBANKA_1018100,mutated,1,32445722
PBANKA_1418900,mutated,1,32463831
PY17X_1433900,disrupted,1,32488076
PCHAS_1433600,disrupted,1,32488076
PCHAS_1304000,disrupted,1,32500098
PBANKA_1230200,disrupted,1,32568069
PBANKA_0824400,disrupted,1,32568069
PBANKA_0403200,mutated,1,23176559
PBANKA_0826700,mutated,1,32601225
PBANKA_0826700,mutated,1,32601225
PBANKA_1455400,disrupted,1,32670896
PBANKA_0112100,mutated,1,32788672
PBANKA_0932000,mutated,1,32817376
PBANKA_0713100,mutated,1,32817376
PBANKA_0615200,mutated,1,32866196
PBANKA_1351500,mutated,1,32866196
PBANKA_0304800,disrupted,1,32956401
PBANKA_1346500,disrupted,1,33106323
PBANKA_0807700,disrupted,1,33154955
PBANKA_0205600,disrupted,1,33287434
PBANKA_1356700,mutated,1,33173001
PBANKA_0614300,disrupted,1,Not published (yet)
PBANKA_1122100,mutated,1,Not published (yet)
PBANKA_0931500,disrupted,1,32975363
PBANKA_0719300,mutated,1,Not published (yet)
PBANKA_1105300,disrupted,1,Not published (yet)
PBANKA_1105300,mutated,1,Not published (yet)
PBANKA_1105300,mutated,1,Not published (yet)
PY17X_1212600,disrupted,1,32395856
PY17X_1328100,disrupted,1,32395856
PY17X_1328100,disrupted,1,32395856
PY17X_1212600,disrupted,1,32395856
PY17X_1212600,mutated,1,32395856
PY17X_0109900,disrupted,1,32395856
PY17X_0109900,mutated,1,32395856
PY17X_0109900,mutated,1,32395856
PBANKA_0403200,mutated,1,33600048
PBANKA_0808100,mutated,1,34252120
PBANKA_1006300,disrupted,1,34252120
PF3D7_0408700,mutated,1,34252120
PBANKA_1206800,disrupted,1,Not published (yet)
PBANKA_0305900,disrupted,1,33222390
PBANKA_1400800,mutated,1,33214643
PBANKA_0800500,disrupted,1,33489941
PBANKA_0800500,mutated,1,33489941
PY17X_0405400,disrupted,1,Not published (yet)
PBANKA_0403200,disrupted,1,Not published (yet)
PBANKA_1122300,disrupted,1,Not published (yet)
PBANKA_1024600,disrupted,1,Not published (yet)
PBANKA_1024600,disrupted,1,Not published (yet)
PBANKA_1122300,disrupted,1,Not published (yet)
PBANKA_1122300,disrupted,1,Not published (yet)
PBANKA_0101100,disrupted,1,Not published (yet)
PBANKA_1122300,disrupted,1,Not published (yet)
